B1,B10,B11,B2,B3,B4,B5,B6,B7,landcover
0.121631466,292.82812,290.05014,0.09401809,0.07326149,0.045886457,0.28425777,0.107258394,0.03906079,2
0.12224308,293.04095,290.16913,0.09408807,0.07200823,0.045270674,0.27180547,0.10358368,0.039180446,2
0.12314797,293.01843,290.15137,0.09491171,0.07352885,0.046744604,0.26650444,0.10879459,0.039637312,2
0.122928664,293.17883,290.23425,0.09533839,0.073859185,0.047353663,0.2958492,0.117640756,0.042662606,2
0.12319166,293.50677,290.2905,0.09590777,0.072263405,0.045933317,0.2664542,0.09899509,0.03642035,2
0.12319166,293.50677,290.2905,0.09590777,0.072263405,0.045933317,0.2664542,0.09899509,0.03642035,2
0.12359326,293.39767,290.2757,0.09641904,0.07389592,0.046510622,0.28732172,0.10911639,0.04056188,2
0.12373974,293.3406,290.24316,0.095983066,0.07273633,0.048468877,0.26753956,0.10219704,0.038202465,2
0.12373974,293.3406,290.24316,0.095983066,0.07273633,0.048468877,0.26753956,0.10219704,0.038202465,2
0.123041056,293.62073,290.2757,0.095606565,0.07279333,0.045867402,0.2690869,0.10948942,0.03888017,2
0.12371876,293.68015,290.28458,0.09630937,0.07585357,0.047365405,0.31625685,0.122747324,0.04260984,2
0.12369885,293.304,290.20172,0.095387965,0.0715395,0.044910617,0.26276845,0.10650928,0.03811398,2
0.12230317,293.26297,290.03137,0.09388593,0.06846471,0.043672346,0.21037123,0.08295336,0.03149862,2
0.12369885,293.304,290.20172,0.095387965,0.0715395,0.044910617,0.26276845,0.10650928,0.03811398,2
0.1232677,293.2953,290.1247,0.095274314,0.07330215,0.046188418,0.24894208,0.10747512,0.040530015,2
0.12256604,293.24564,289.97058,0.094487,0.07149069,0.045146912,0.26155645,0.10220648,0.037447818,2
0.12256604,293.24564,289.97058,0.094487,0.07149069,0.045146912,0.26155645,0.10220648,0.037447818,2
0.12424904,293.20233,289.9602,0.09631332,0.073576465,0.047634356,0.258545,0.10551715,0.040971406,2
0.12383094,293.1911,289.9157,0.09621951,0.07364908,0.047441583,0.26253837,0.10329436,0.03935052,2
0.12425047,293.17233,289.9231,0.09608744,0.07141738,0.0460386,0.2658071,0.10511659,0.03847103,2
0.123307005,293.21204,289.9098,0.09552872,0.0739681,0.046360157,0.3095923,0.12629816,0.04604426,2
0.124514475,293.24677,289.9928,0.09750064,0.07296194,0.04599946,0.27861178,0.111709714,0.040659525,2
0.12514603,293.27783,290.02985,0.098389335,0.07681055,0.047849175,0.28732252,0.114886604,0.0399736,2
0.12514603,293.27783,290.02985,0.098389335,0.07681055,0.047849175,0.28732252,0.114886604,0.0399736,2
0.124514475,293.24677,289.9928,0.09750064,0.07296194,0.04599946,0.27861178,0.111709714,0.040659525,2
0.12459575,293.6554,290.07434,0.09599104,0.07340087,0.046241198,0.30622932,0.12627898,0.047504064,2
0.12459575,293.6554,290.07434,0.09599104,0.07340087,0.046241198,0.30622932,0.12627898,0.047504064,2
0.124976195,293.62814,290.05658,0.096847035,0.07229829,0.04615119,0.30021557,0.123685494,0.041965857,2
0.124976195,293.62814,290.05658,0.096847035,0.07229829,0.04615119,0.30021557,0.123685494,0.041965857,2
0.12452197,293.5935,290.02692,0.09738868,0.07409843,0.047321286,0.29837587,0.11040757,0.040278222,2
0.124756806,293.63806,290.13953,0.09637148,0.07456722,0.04687125,0.28295976,0.10555595,0.040750757,2
0.12425047,293.17233,289.9231,0.09608744,0.07141738,0.0460386,0.2658071,0.10511659,0.03847103,2
0.12464671,293.1535,289.98685,0.09743887,0.07477997,0.047569145,0.2923379,0.1124605,0.041040618,2
0.12464671,293.1535,289.98685,0.09743887,0.07477997,0.047569145,0.2923379,0.1124605,0.041040618,2
0.1251902,293.68015,290.1573,0.09732259,0.07526852,0.04801884,0.32260832,0.12462165,0.04482842,2
0.12580842,293.69992,290.12177,0.09694215,0.07539944,0.047928832,0.3290421,0.13480271,0.04743604,2
0.12516865,293.25525,290.0121,0.09786772,0.07412659,0.046693042,0.26364553,0.105078176,0.03914046,2
0.12580842,293.7667,290.25204,0.098487705,0.077721216,0.049907885,0.35384294,0.14248873,0.051268112,2
0.12314797,293.01843,290.15137,0.09491171,0.07352885,0.046744604,0.26650444,0.10879459,0.039637312,2
0.120772764,293.07098,290.15277,0.093163595,0.071734786,0.044387497,0.2575982,0.09625852,0.035604723,2
0.12205087,293.07837,290.1839,0.094846316,0.075551346,0.04772135,0.31701255,0.11827408,0.04235195,2
0.12205087,293.07837,290.1839,0.094846316,0.075551346,0.04772135,0.31701255,0.11827408,0.04235195,2
0.12383094,293.1911,289.9157,0.09621951,0.07364908,0.047441583,0.26253837,0.10329436,0.03935052,2
0.123222336,293.17145,290.01654,0.09542955,0.07389444,0.046914242,0.2762531,0.10807232,0.04082817,2
0.12347295,293.1787,289.93347,0.09557158,0.071194045,0.04627156,0.2700243,0.105452806,0.03943401,2
0.12464671,293.1535,289.98685,0.09743887,0.07477997,0.047569145,0.2923379,0.1124605,0.041040618,2
0.123931885,293.19824,290.10248,0.09586942,0.07450263,0.046905823,0.31466782,0.1281651,0.044480816,2
0.12178605,293.69745,290.18692,0.09417585,0.07299789,0.04391762,0.31506875,0.118876316,0.041161377,2
0.12178605,293.69745,290.18692,0.09417585,0.07299789,0.04391762,0.31506875,0.118876316,0.041161377,2
0.12414546,293.75928,290.29938,0.09668587,0.075966075,0.048738897,0.34187326,0.13945803,0.049436454,2
0.1252466,293.24045,290.22836,0.09739855,0.07771234,0.04919087,0.33176756,0.13341407,0.048338734,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12426095,293.15356,290.05798,0.09741966,0.07793538,0.049388483,0.34949222,0.1341748,0.045332044,2
0.12491134,293.16852,290.17358,0.097175285,0.07673839,0.04833944,0.29578954,0.120362744,0.042438485,2
0.1252466,293.24045,290.22836,0.09739855,0.07771234,0.04919087,0.33176756,0.13341407,0.048338734,2
0.12439748,293.2777,290.3038,0.09698772,0.07522228,0.047693662,0.32983994,0.12922773,0.046017297,2
0.12414546,293.75928,290.29938,0.09668587,0.075966075,0.048738897,0.34187326,0.13945803,0.049436454,2
0.12504907,293.8186,290.34372,0.09801215,0.07677615,0.049863987,0.35561848,0.12661704,0.04575272,2
0.12547553,293.74445,290.18692,0.09727503,0.07684365,0.048783008,0.35543874,0.12987442,0.044490103,2
0.123014525,293.25085,290.03583,0.09547709,0.07400551,0.046855666,0.2715881,0.10742095,0.038003184,2
0.122770146,293.19763,290.12177,0.09478992,0.07405364,0.046650536,0.31749123,0.11865211,0.04038011,2
0.122410804,292.87427,289.9911,0.0953463,0.076968275,0.04843068,0.31325218,0.117988914,0.04204829,2
0.12411749,292.72836,289.90198,0.09763518,0.07634866,0.047645066,0.29885527,0.11247216,0.038432475,2
0.12295115,292.77332,289.89325,0.095701694,0.07417822,0.047211908,0.29736564,0.10659738,0.03792323,2
0.122624844,293.0324,290.0965,0.094805375,0.07366705,0.04621876,0.30304348,0.10963031,0.03840393,2
0.12202574,293.03867,290.02643,0.094106585,0.073047906,0.04600419,0.28559655,0.101974845,0.03610255,2
0.123819165,293.66776,290.1958,0.097227484,0.074278444,0.04733893,0.28920957,0.10764862,0.039733574,2
0.123819165,293.66776,290.1958,0.097227484,0.074278444,0.04733893,0.28920957,0.10764862,0.039733574,2
0.12472277,293.68756,290.23428,0.09701218,0.07731619,0.048625626,0.33085546,0.12636043,0.04413162,2
0.12569349,293.30765,290.06836,0.09925814,0.0795964,0.05009631,0.29555795,0.115478724,0.045046978,2
0.12569349,293.30765,290.06836,0.09925814,0.0795964,0.05009631,0.29555795,0.115478724,0.045046978,2
0.12514603,293.27783,290.02985,0.098389335,0.07681055,0.047849175,0.28732252,0.114886604,0.0399736,2
0.12227777,294.1436,290.61127,0.09503855,0.073518,0.045933843,0.318667,0.12368317,0.04352264,2
0.1260462,293.75928,290.19876,0.09770304,0.07799124,0.049701273,0.38164365,0.14228518,0.050769262,2
0.12673724,293.83096,290.3792,0.09808348,0.07818145,0.050696556,0.3542224,0.14253397,0.051911652,2
0.12257747,294.24,290.883,0.095939726,0.07614283,0.04753942,0.33432025,0.12995403,0.046067998,2
0.123615816,294.17474,290.85498,0.09692134,0.07858011,0.050118953,0.36873186,0.14077088,0.05057793,2
0.123461485,294.19305,290.8447,0.0969065,0.07877352,0.05005615,0.35969296,0.13848975,0.050710388,2
0.123461485,294.19305,290.8447,0.0969065,0.07877352,0.05005615,0.35969296,0.13848975,0.050710388,2
0.12642664,293.7964,290.29346,0.09796459,0.07868078,0.049188934,0.3473785,0.13764977,0.050066505,2
0.12642664,293.7964,290.29346,0.09796459,0.07868078,0.049188934,0.3473785,0.13764977,0.050066505,2
0.12597486,293.75186,290.10693,0.09737015,0.07520922,0.047366288,0.28717855,0.119602405,0.042997915,2
0.125612,293.27753,290.07434,0.09832922,0.07486289,0.04667054,0.2463305,0.10336141,0.038998395,2
0.125612,293.27753,290.07434,0.09832922,0.07486289,0.04667054,0.2463305,0.10336141,0.038998395,2
0.124195665,293.86804,290.2402,0.09568187,0.071951665,0.04477871,0.2835677,0.11672529,0.04056188,2
0.124798074,293.8038,290.21652,0.09644281,0.07157823,0.04664623,0.27970606,0.113667004,0.040160727,2
0.124982975,293.74197,290.23724,0.097227484,0.075375825,0.04837887,0.28554472,0.116685405,0.04337073,2
0.124982975,293.74197,290.23724,0.097227484,0.075375825,0.04837887,0.28554472,0.116685405,0.04337073,2
0.123643465,293.69745,290.21356,0.096585475,0.07580856,0.04705629,0.3281301,0.13031307,0.046152733,2
0.123041056,293.62073,290.2757,0.095606565,0.07279333,0.045867402,0.2690869,0.10948942,0.03888017,2
0.12472277,293.68756,290.23428,0.09701218,0.07731619,0.048625626,0.33085546,0.12636043,0.04413162,2
0.123643465,293.69745,290.21356,0.096585475,0.07580856,0.04705629,0.3281301,0.13031307,0.046152733,2
0.1259273,293.67764,290.2106,0.098939486,0.076932035,0.04948146,0.2996271,0.11815928,0.04239584,2
0.12464747,293.74197,290.2609,0.09630937,0.07643861,0.046889845,0.3134951,0.12836301,0.0447974,2
0.124798074,293.8038,290.21652,0.09644281,0.07157823,0.04664623,0.27970606,0.113667004,0.040160727,2
0.124195665,293.86804,290.2402,0.09568187,0.071951665,0.04477871,0.2835677,0.11672529,0.04056188,2
0.124195665,293.86804,290.2402,0.09568187,0.071951665,0.04477871,0.2835677,0.11672529,0.04056188,2
0.1254042,293.9199,290.38217,0.09717993,0.07567356,0.049265098,0.33692932,0.13296688,0.04869118,2
0.123510145,294.18225,290.8462,0.09665643,0.079114005,0.049957905,0.36977172,0.14231446,0.05024886,2
0.12626019,293.85568,290.3319,0.097917035,0.07799123,0.05085407,0.36147034,0.14078425,0.050426535,2
0.123510145,294.18225,290.8462,0.09665643,0.079114005,0.049957905,0.36977172,0.14231446,0.05024886,2
0.12272142,294.20447,290.88153,0.09612357,0.07675357,0.048915282,0.331286,0.13292173,0.048461434,2
0.12245627,294.21298,290.88446,0.09570705,0.07532314,0.04722272,0.33304894,0.12710837,0.044966217,2
0.12245627,294.21298,290.88446,0.09570705,0.07532314,0.04722272,0.33304894,0.12710837,0.044966217,2
0.12245627,294.21298,290.88446,0.09570705,0.07532314,0.04722272,0.33304894,0.12710837,0.044966217,2
0.12673724,293.83096,290.3792,0.09808348,0.07818145,0.050696556,0.3542224,0.14253397,0.051911652,2
0.12514603,293.27783,290.02985,0.098389335,0.07681055,0.047849175,0.28732252,0.114886604,0.0399736,2
0.1250341,293.0246,290.15582,0.098225266,0.07591891,0.048341937,0.26144117,0.11139502,0.04201264,2
0.123340175,293.09418,290.13654,0.0954117,0.073404685,0.04725623,0.2669152,0.10995866,0.042409457,2
0.12514263,292.85312,290.04767,0.097227484,0.07547078,0.04948146,0.31855223,0.1273827,0.048918914,2
0.12457587,293.5514,290.2609,0.09649037,0.07337833,0.046781242,0.27425197,0.10382331,0.039761018,2
0.12306616,293.63806,290.24612,0.095658146,0.07126602,0.045566145,0.23107222,0.09214274,0.03498964,2
0.12306616,293.63806,290.24612,0.095658146,0.07126602,0.045566145,0.23107222,0.09214274,0.03498964,2
0.12349286,293.6034,290.3112,0.095983066,0.07423344,0.046711423,0.30505544,0.115251064,0.040160276,2
0.123208106,293.0396,290.1869,0.09632658,0.07465251,0.0493301,0.28742096,0.10981427,0.042221054,2
0.1229082,293.0845,290.21353,0.09541436,0.07720512,0.049200613,0.31856853,0.12092765,0.043551102,2
0.12461567,293.0593,290.1558,0.097865134,0.07745016,0.048537448,0.2638479,0.10411969,0.041411825,2
0.12461567,293.0593,290.1558,0.097865134,0.07745016,0.048537448,0.2638479,0.10411969,0.041411825,2
0.12486474,293.10175,290.2328,0.09844129,0.07972929,0.050563388,0.34114987,0.12941939,0.046889953,2
0.12369752,293.102,290.22684,0.09595928,0.07841558,0.050142094,0.3352254,0.12982328,0.046942785,2
0.1229082,293.0845,290.21353,0.09541436,0.07720512,0.049200613,0.31856853,0.12092765,0.043551102,2
0.12369752,293.102,290.22684,0.09595928,0.07841558,0.050142094,0.3352254,0.12982328,0.046942785,2
0.12131107,293.02988,290.17795,0.09387402,0.07279864,0.046097793,0.26694727,0.102856874,0.03840234,2
0.12340625,293.08685,290.19724,0.09502798,0.07218906,0.045307793,0.25416324,0.10225624,0.03766291,2
0.12349286,293.6034,290.3112,0.095983066,0.07423344,0.046711423,0.30505544,0.115251064,0.040160276,2
0.12613139,294.02603,290.45605,0.09815481,0.07613656,0.049571466,0.32458907,0.1347251,0.050869923,2
0.12559442,293.93967,290.4265,0.09805971,0.07694501,0.049323946,0.32319343,0.12816241,0.04903553,2
0.12622693,294.06796,290.45013,0.098630376,0.07848628,0.05071137,0.34593064,0.14011872,0.049655363,2
0.12622693,294.06796,290.45013,0.098630376,0.07848628,0.05071137,0.34593064,0.14011872,0.049655363,2
0.12613139,294.02603,290.45605,0.09815481,0.07613656,0.049571466,0.32458907,0.1347251,0.050869923,2
0.12276533,294.26477,290.90067,0.09561768,0.07420014,0.047342006,0.3196187,0.12543532,0.044849675,2
0.12272142,294.20447,290.88153,0.09612357,0.07675357,0.048915282,0.331286,0.13292173,0.048461434,2
0.1269959,293.96432,290.43832,0.098178595,0.077676214,0.050674055,0.34917817,0.14123304,0.05036702,2
0.12681498,294.0137,290.4531,0.099058375,0.078396276,0.051304102,0.34425506,0.13609444,0.050314024,2
0.12622114,294.06055,290.46786,0.098677926,0.07650612,0.04977398,0.3310921,0.13306513,0.049571466,2
0.12210032,294.2378,290.88306,0.095122814,0.07254062,0.04529526,0.29758227,0.11840251,0.04268731,2
0.12516391,294.07782,290.4974,0.09744148,0.07529102,0.044834454,0.31916714,0.1310369,0.04862639,2
0.12629478,294.07535,290.48856,0.09917726,0.07811012,0.049494665,0.36976078,0.14123869,0.05091798,2
0.12622693,294.17148,290.4797,0.098749265,0.078062564,0.050089005,0.33912537,0.13344109,0.051745053,2
0.12667927,294.1222,290.4797,0.09834504,0.077743724,0.050696556,0.3475658,0.14158133,0.053719714,2
0.12650488,294.1641,290.53284,0.09972415,0.079543866,0.050895024,0.384924,0.14741333,0.05198246,2
0.12629478,294.07535,290.48856,0.09917726,0.07811012,0.049494665,0.36976078,0.14123869,0.05091798,2
0.1268376,294.13947,290.55353,0.09986682,0.08281813,0.049953997,0.37474304,0.15231806,0.0537568,2
0.1268376,294.13947,290.55353,0.09986682,0.08281813,0.049953997,0.37474304,0.15231806,0.0537568,2
0.1268376,294.13947,290.55353,0.09986682,0.08281813,0.049953997,0.37474304,0.15231806,0.0537568,2
0.12650488,294.1641,290.53284,0.09972415,0.079543866,0.050895024,0.384924,0.14741333,0.05198246,2
0.12557618,294.21335,290.524,0.09784048,0.07765834,0.048217434,0.35837796,0.1400751,0.05126233,2
0.12557618,294.21335,290.524,0.09784048,0.07765834,0.048217434,0.35837796,0.1400751,0.05126233,2
0.12516391,294.07782,290.4974,0.09744148,0.07529102,0.044834454,0.31916714,0.1310369,0.04862639,2
0.12439568,293.30402,290.2461,0.096635655,0.07711384,0.048195112,0.32861835,0.13327241,0.04657889,2
0.123327,293.09558,290.28302,0.09613634,0.07582566,0.04897189,0.32931474,0.12945399,0.04733914,2
0.123327,293.09558,290.28302,0.09613634,0.07582566,0.04897189,0.32931474,0.12945399,0.04733914,2
0.12228138,292.95508,290.1749,0.09416811,0.07368596,0.04665228,0.2829427,0.10901647,0.041633233,2
0.12255747,292.88788,290.1156,0.09444076,0.07486336,0.04713334,0.27314484,0.10671112,0.041254085,2
0.12215459,292.76825,290.0354,0.0945577,0.07364854,0.046457626,0.28996632,0.10613522,0.03960515,2
0.12242206,293.0584,290.14838,0.09470311,0.075194746,0.04813897,0.29931724,0.11180456,0.03979028,2
0.12345708,293.27075,290.1928,0.09608412,0.075957954,0.04803852,0.3287868,0.13122883,0.04894674,2
0.12300202,293.2779,290.0921,0.09502931,0.06946484,0.044373147,0.23911352,0.095485315,0.036719672,2
0.12557618,294.21335,290.524,0.09784048,0.07765834,0.048217434,0.35837796,0.1400751,0.05126233,2
0.124396466,294.20596,290.586,0.096585475,0.07606523,0.04766523,0.33629605,0.13115779,0.04834304,2
0.1273804,294.18134,290.6509,0.10005704,0.07998857,0.051304102,0.3784845,0.13986424,0.05188206,2
0.12394853,294.37195,290.93213,0.0981064,0.08129431,0.051503442,0.39705405,0.15775304,0.057336032,2
0.12365496,294.32397,290.88928,0.0973171,0.08029652,0.050166585,0.3812695,0.15807278,0.057413846,2
0.121873215,294.3105,290.87616,0.0950447,0.07380455,0.04526437,0.32763058,0.13712391,0.051672436,2
0.1273804,294.18134,290.6509,0.10005704,0.07998857,0.051304102,0.3784845,0.13986424,0.05188206,2
0.12559365,294.17886,290.68042,0.098749265,0.07722618,0.048668224,0.3563123,0.12852614,0.04615119,2
0.12554796,294.18134,290.7158,0.09881939,0.078823805,0.049924247,0.35320967,0.13824531,0.048446376,2
0.12649041,294.19858,290.73053,0.09991437,0.07875212,0.050921574,0.3366346,0.12780575,0.04589046,2
0.1273804,294.18134,290.6509,0.10005704,0.07998857,0.051304102,0.3784845,0.13986424,0.05188206,2
0.12610894,294.22073,290.79538,0.09984304,0.08044034,0.05211417,0.35750315,0.13656567,0.051184073,2
0.12307897,294.44446,290.97937,0.09716103,0.079561174,0.049072824,0.35827252,0.1392508,0.050537687,2
0.123055466,294.3769,290.94397,0.09698549,0.07928155,0.04883424,0.38126832,0.16067085,0.05861274,2
0.1251995,293.70874,290.435,0.09902193,0.07800722,0.04891131,0.28959495,0.11462852,0.044594172,2
0.1251995,293.70874,290.435,0.09902193,0.07800722,0.04891131,0.28959495,0.11462852,0.044594172,2
0.12457217,294.17148,290.64502,0.097338475,0.07725834,0.049246542,0.36472595,0.13824861,0.049346942,2
0.124396466,294.20596,290.586,0.096585475,0.07606523,0.04766523,0.33629605,0.13115779,0.04834304,2
0.1254042,293.9199,290.38217,0.09717993,0.07567356,0.049265098,0.33692932,0.13296688,0.04869118,2
0.12340625,293.08685,290.19724,0.09502798,0.07218906,0.045307793,0.25416324,0.10225624,0.03766291,2
0.12502821,293.7024,290.22836,0.09794082,0.07622923,0.048783902,0.30411673,0.12310735,0.043988954,2
0.12461567,293.0593,290.1558,0.097865134,0.07745016,0.048537448,0.2638479,0.10411969,0.041411825,2
0.12461567,293.0593,290.1558,0.097865134,0.07745016,0.048537448,0.2638479,0.10411969,0.041411825,2
0.12377031,293.39026,290.24612,0.09701348,0.077159,0.048828907,0.293854,0.115996785,0.044238538,2
0.1252101,293.123,290.26532,0.099077195,0.08372708,0.052952006,0.37178993,0.14184609,0.051999718,2
0.12228138,292.95508,290.1749,0.09416811,0.07368596,0.04665228,0.2829427,0.10901647,0.041633233,2
0.12207067,292.96014,290.16016,0.0943595,0.073132575,0.04659179,0.26443633,0.103442356,0.039298136,2
0.121845454,292.9278,290.10663,0.09397841,0.07089067,0.044904068,0.27393958,0.09655061,0.035058998,2
0.120772764,293.07098,290.15277,0.093163595,0.071734786,0.044387497,0.2575982,0.09625852,0.035604723,2
0.12215459,292.76825,290.0354,0.0945577,0.07364854,0.046457626,0.28996632,0.10613522,0.03960515,2
0.12208191,292.8094,290.0443,0.09403123,0.07456567,0.046266727,0.2776488,0.10540222,0.03910938,2
0.12255747,292.88788,290.1156,0.09444076,0.07486336,0.04713334,0.27314484,0.10671112,0.041254085,2
0.12369752,293.102,290.22684,0.09595928,0.07841558,0.050142094,0.3352254,0.12982328,0.046942785,2
0.12392342,293.24945,290.17355,0.09609667,0.07346459,0.04643915,0.2833922,0.11793363,0.040944695,2
0.12502375,293.7568,290.2668,0.0967757,0.075851224,0.0487614,0.32252324,0.13006364,0.04887391,2
0.12496036,293.7098,290.2609,0.09689459,0.074885994,0.048536383,0.32309294,0.13260311,0.050584044,2
0.12514263,292.85312,290.04767,0.097227484,0.07547078,0.04948146,0.31855223,0.1273827,0.048918914,2
0.12467257,293.8458,290.32895,0.097037256,0.07549456,0.048292734,0.3171291,0.13299407,0.050344065,2
0.12467257,293.8458,290.32895,0.097037256,0.07549456,0.048292734,0.3171291,0.13299407,0.050344065,2
0.12369366,293.78897,290.3112,0.096585475,0.07299584,0.046811823,0.28426525,0.117178924,0.041729927,2
0.12469086,293.91003,290.32007,0.09670437,0.07821626,0.049288053,0.3517138,0.13780697,0.04988649,2
0.12566149,293.96927,290.44424,0.09713237,0.07587607,0.048468877,0.316327,0.12628846,0.044783067,2
0.12538041,294.01617,290.4738,0.096656814,0.07412093,0.04774882,0.31220865,0.12359574,0.044125494,2
0.12469086,293.91003,290.32007,0.09670437,0.07821626,0.049288053,0.3517138,0.13780697,0.04988649,2
0.12389447,293.71973,290.22244,0.09553126,0.07725412,0.04729407,0.33933097,0.13833933,0.049907885,2
0.12193665,293.6925,290.23132,0.09377425,0.07133344,0.04367984,0.27292016,0.102293186,0.035256967,2
0.123056695,293.31152,290.21204,0.09465872,0.07358539,0.04609269,0.28359067,0.1200009,0.04483995,2
0.123644635,292.7808,290.1099,0.09580081,0.07161877,0.046257768,0.24375597,0.103987426,0.038406573,2
0.12514263,292.85312,290.04767,0.097227484,0.07547078,0.04948146,0.31855223,0.1273827,0.048918914,2
0.124734186,292.77582,290.04175,0.0961337,0.07487634,0.047096267,0.27145237,0.10659514,0.041830845,2
0.12191155,293.50928,290.24316,0.094050355,0.07270332,0.045700956,0.27454448,0.1108698,0.03856231,2
0.12371597,293.45224,290.28162,0.09610857,0.075993896,0.049076427,0.34917256,0.12808025,0.047066513,2
0.123525746,292.70844,290.08325,0.09461192,0.07192788,0.04660123,0.2522452,0.09571716,0.037127968,2
0.12369219,293.42746,290.3733,0.09610857,0.07753945,0.049413953,0.36524472,0.13757601,0.050934065,2
0.12191155,293.50928,290.24316,0.094050355,0.07270332,0.045700956,0.27454448,0.1108698,0.03856231,2
0.12161429,293.0805,290.34808,0.09337605,0.07021641,0.0443744,0.28242323,0.10954135,0.041466303,2
0.12369219,293.42746,290.3733,0.09610857,0.07753945,0.049413953,0.36524472,0.13757601,0.050934065,2
0.12329206,293.4696,290.26978,0.09641904,0.076188296,0.04840137,0.34031463,0.12757698,0.044799857,2
0.12366917,293.1054,290.3289,0.09706519,0.07684308,0.048017938,0.32011753,0.12581432,0.04843501,2
0.12297886,293.425,290.37625,0.09507946,0.07304084,0.046349596,0.3070067,0.11938841,0.042438395,2
0.12285997,293.54147,290.2609,0.09487348,0.07110569,0.046625078,0.22886582,0.09215109,0.035599705,2
0.12199721,294.2884,290.80835,0.09575461,0.07386892,0.046538517,0.30029213,0.1127754,0.040008605,2
0.123566344,294.2625,290.8464,0.09699865,0.079118535,0.050053194,0.3721147,0.14914489,0.05307533,2
0.12715423,294.06055,290.47083,0.099557705,0.079631895,0.050696556,0.36224574,0.14189635,0.050882638,2
0.12715423,294.06055,290.47083,0.099557705,0.079631895,0.050696556,0.36224574,0.14189635,0.050882638,2
